trial,wave_type,rotation_angle,has_wave,wave_speed,n_nodes,n_modes,timesteps
0,0,4995.30517578125,False,0.0,2500,500,2000
1,1,6876.10009765625,False,0.0,2500,500,2000
2,2,6991.40283203125,False,0.0,2500,500,2000
3,3,6841.0166015625,True,1.3032611846923827,2500,500,2000
4,0,8126.17333984375,False,0.0,2500,500,2000
5,1,,False,0.0,2500,500,2000
6,2,4675.3837890625,False,0.0,2500,500,2000
7,3,13363.0078125,True,1.3032611846923827,2500,500,2000
8,0,7827.76318359375,False,0.0,2500,500,2000
9,1,,False,0.0,2500,500,2000
10,2,10298.1484375,False,0.0,2500,500,2000
11,3,7154.33935546875,True,1.3032611846923827,2500,500,2000
12,0,8043.66796875,False,0.0,2500,500,2000
13,1,,False,0.0,2500,500,2000
14,2,7527.92578125,False,0.0,2500,500,2000
15,3,8316.572265625,True,1.3032611846923827,2500,500,2000
16,0,3664.5458984375,False,0.0,2500,500,2000
17,1,,False,0.0,2500,500,2000
18,2,5058.69921875,False,0.0,2500,500,2000
19,3,5573.568359375,True,1.3032611846923827,2500,500,2000
20,0,6251.28271484375,False,0.0,2500,500,2000
21,1,,False,0.0,2500,500,2000
22,2,5158.68310546875,False,0.0,2500,500,2000
23,3,7264.16552734375,True,1.3032611846923827,2500,500,2000
24,0,7177.27978515625,False,0.0,2500,500,2000
25,1,5696.37353515625,False,0.0,2500,500,2000
26,2,7607.4599609375,False,0.0,2500,500,2000
27,3,4772.8642578125,True,1.3032611846923827,2500,500,2000
28,0,6166.95654296875,False,0.0,2500,500,2000
29,1,,False,0.0,2500,500,2000
30,2,5694.052734375,False,0.0,2500,500,2000
31,3,5405.92431640625,True,1.3032611846923827,2500,500,2000
32,0,9037.3515625,False,0.0,2500,500,2000
33,1,,False,0.0,2500,500,2000
34,2,4993.3505859375,False,0.0,2500,500,2000
35,3,6265.1845703125,True,1.3032611846923827,2500,500,2000
36,0,12190.8662109375,False,0.0,2500,500,2000
37,1,6306.28564453125,False,0.0,2500,500,2000
38,2,4991.8818359375,False,0.0,2500,500,2000
39,3,5983.689453125,True,1.3032611846923827,2500,500,2000
40,0,7375.2001953125,False,0.0,2500,500,2000
41,1,,False,0.0,2500,500,2000
42,2,6831.07763671875,False,0.0,2500,500,2000
43,3,6015.4892578125,True,1.3032611846923827,2500,500,2000
