H_mode,PR,R,S_dot,kappa,C,time,state
0.711864561174444,0.28394776164924773,0.540269503172169,0.50000497441133,0.5998012085847136,0.5271776017983809,462,wake→nrem
0.7102155305160921,0.28249257201168954,0.6192373904809266,0.50000494789843,0.5985834047895838,0.5421067691393444,463,wake→nrem
0.7085688825426104,0.2810505601412104,0.2570742462535477,0.5000049214476786,0.5973673925995736,0.4688132005969242,464,wake→nrem
0.7069246657999777,0.2796215917321795,0.3061458354209338,0.5000048950606931,0.5961531866563061,0.47777003493401804,465,wake→nrem
0.705282928043036,0.2782055335440107,0.4324431271896876,0.5000048687390578,0.5949408013027335,0.5021754517637051,466,wake→nrem
0.7036437162379343,0.27680225340773884,0.2887179009063398,0.5000048424843256,0.5937302505852594,0.4725797927243196,467,wake→nrem
0.7020070765647343,0.27541162023188603,0.30990593786741905,0.5000048162980176,0.5925215482558951,0.4759701998435904,468,wake→nrem
0.7003730544201737,0.27403350400764637,0.13800830691921992,0.5000047901816228,0.5913147077744525,0.44074687266062307,469,wake→nrem
0.6987416944205865,0.2726677758134121,0.6442249105932819,0.5000047641365994,0.5901097423107682,0.5411497774549296,470,wake→nrem
0.6971130404049712,0.2713143078186681,0.49970513551062096,0.5000047381643735,0.5889066647469611,0.511408777329119,471,wake→nrem
0.6954871354382096,0.2699729732872783,0.45937771892709955,0.5000047122663406,0.5877054876797185,0.5025096055197293,472,wake→nrem
0.693864021814426,0.268643646580187,0.48360198320487824,0.5000046864438653,0.5865062234226135,0.506524112293194,473,wake→nrem
0.6922437410604872,0.26732620315756184,0.6711165805497833,0.5000046606982803,0.5853088840084465,0.5432000138949119,474,wake→nrem
0.6906263339396366,0.26602051958039274,0.07187121558842305,0.5000046350308897,0.5841134811916182,0.4225272370661921,475,nrem
0.6890118404552625,0.2647264735115787,0.21233029588912647,0.5000046094429654,0.5829200264505228,0.4497986491498912,476,nrem
0.6874002998547916,0.26344394371651514,0.3186467739695388,0.50000458393575,0.5817285309899666,0.4702448264933125,477,nrem
0.6857917506337088,0.26217281006320603,0.1354160875906953,0.5000045585104559,0.5805390057436112,0.4327848425083355,478,nrem
0.6841862305396963,0.26091295352192045,0.3974943635608401,0.5000045331682661,0.5793514613764342,0.4843899084334315,479,nrem
0.6825837765768896,0.2596642561644119,0.38181282312572273,0.5000045079103336,0.578165908287213,0.4804462544129142,480,nrem
0.6809844250102474,0.258426601162719,0.5649130496361807,0.5000044827377824,0.5769823566110255,0.516262183031591,481,nrem
0.67938821137003,0.25719987278756684,0.14095816311011997,0.5000044576517074,0.5758008162217702,0.4306703042282389,482,nrem
0.677795170456384,0.2559839564063847,0.47918294664874583,0.500004432653175,0.5746212967346997,0.49751756057987784,483,nrem
0.6762053363440295,0.25477873848095867,0.5168668873977074,0.5000044077432223,0.5734438075089735,0.5042598354949782,484,nrem
0.6746187423870453,0.2535841065647345,0.52599114064285,0.5000043829228589,0.5722683576502218,0.5052933460335421,485,nrem
0.6730354212237493,0.25239994929978726,0.38988140740435323,0.5000043581930659,0.5710949560131229,0.47728321842681576,486,nrem
0.671455404781672,0.25122615641347246,0.2329388302290414,0.5000043335547967,0.5699236112039938,0.44510966723659523,487,nrem
0.6698787242826166,0.25006261871477475,0.24973442375817825,0.5000043090089774,0.5687543315833913,0.4476868814695876,488,nrem
0.6683054102478044,0.24890922809036814,0.46641545066414,0.5000042845565063,0.5675871252687202,0.4902442997655079,489,nrem
0.6667354925031024,0.24776587750039925,0.5841186868379775,0.5000042601982554,0.5664220001368547,0.5130092634353178,490,nrem
0.6651690001843278,0.24663246097401276,0.34987066782876036,0.5000042359350692,0.5652589638267642,0.46538706574978694,491,nrem
0.6636059617426291,0.2455088736046251,0.37536576639209196,0.5000042117677668,0.5640980237421475,0.4697165674498521,492,nrem
0.6620464049499365,0.24439501154496596,0.625524322943959,0.5000041876971397,0.5629391870540711,0.5189818228380144,493,nrem
0.6604903569044834,0.24329077200189295,0.687775003001917,0.5000041637239552,0.5617824607036139,0.5306685512671725,494,nrem
0.6589378440363904,0.2421960532309976,0.8049177345832507,0.5000041398489535,0.5606278514045161,0.5533367246208217,495,nrem
0.6573888921133141,0.24111075453100947,0.41954082961697814,0.5000041160728503,0.5594753656458279,0.475503991595996,496,nrem
0.6558435262461522,0.24003477623801128,0.2740189057127022,0.5000040923963361,0.5583250096945646,0.4456452620575533,497,nrem
0.654301770894807,0.23896801971947576,0.746770437058326,0.5000040688200766,0.5571767895983596,0.539444217218209,498,nrem
0.6527636498740009,0.2379103873681338,0.5443895499866126,0.5000040453447132,0.5560307111881192,0.49821966875231605,499,nrem
0.6527636498893672,0.2379103873753861,0.5191495995364841,0.5000000000000001,0.5560307111946151,0.49317086959917056,500,nrem→dream
0.6539057803448499,0.2387859424086895,0.27675190333552646,0.5000025445062792,0.5569763615570115,0.4452845064304713,501,nrem→dream
0.6550480365777507,0.23966678147385195,0.1255250595542302,0.5000025523041842,0.5579228264676821,0.41563305127553984,502,nrem→dream
0.6561903929987929,0.2405529316368696,0.6403018048928802,0.5000025600932021,0.5588700955406943,0.5191835570324879,503,nrem→dream
0.6573328238628143,0.2414444198769829,0.45542385976988214,0.5000025678729264,0.5598181582954422,0.48280436593560966,504,nrem→dream
0.658475303269928,0.24234127307988912,0.17688503040996348,0.5000025756429477,0.5607670041567582,0.42769423731189726,505,nrem→dream
0.6596178051667121,0.24324351803079997,0.7110908061507774,0.5000025834028551,0.5617166224550314,0.5351342670412352,506,nrem→dream
0.6607603033474293,0.24415118140734243,0.536977200956504,0.5000025911522351,0.5626670024263449,0.5009116558579711,507,nrem→dream
0.6619027714552785,0.24506428977230135,0.30954338863104397,0.5000025988906718,0.5636181332126198,0.4560262363923831,508,nrem→dream
0.6630451829836728,0.24598286956619905,0.5714966091549979,0.5000026066177478,0.564570003861777,0.5090194544368789,509,nrem→dream
0.6641875112775516,0.24690694709971311,0.5695812414876295,0.5000026143330429,0.5655226033279088,0.5092401835051692,510,nrem→dream
0.6653297295347204,0.2478365485459284,0.7006312884601944,0.5000026220361355,0.5664759204714644,0.5360552218096887,511,nrem→dream
0.666471810807222,0.24877169993242082,0.18729832958634332,0.5000026297266017,0.5674299440594496,0.4339948828224075,512,nrem→dream
0.6676137280027377,0.2497124271331716,0.3792705236201753,0.5000026374040154,0.5683846627656376,0.47299679578514753,513,nrem→dream
0.6687554538860194,0.25065875586031117,0.39860566284344434,0.5000026450679487,0.5693400651707948,0.4774725165657038,514,nrem→dream
0.6698969610803505,0.2516107116556864,0.6801118917062451,0.500002652717972,0.5702961397629202,0.5343836713846348,515,nrem→dream
0.6710382220690395,0.252568319882254,0.6139136273138929,0.5000026603536537,0.5712528749374967,0.5217551409112673,516,nrem→dream
0.6721792091969417,0.253531605715296,0.6551658042530266,0.5000026679745598,0.5722102589977569,0.5306179092275163,517,nrem→dream
0.6733198946720144,0.2545005941334533,0.21255453656145273,0.500002675580256,0.5731682801549636,0.44270919622042804,518,nrem→dream
0.6744602505668972,0.2554753099095798,0.46834369094101846,0.5000026831703042,0.5741269265287009,0.49448177222330014,519,nrem→dream
0.675600248820529,0.2564557776014097,0.17437162217658952,0.5000026907442664,0.5750861861471843,0.4363033050979958,520,nrem→dream
0.6767398612397911,0.257442021542042,0.5157087228512045,0.5000026983017014,0.576046046947578,0.5051878701764634,521,nrem→dream
0.6778790595011814,0.25843406583023354,0.29378418030158127,0.500002705842168,0.5770064967763329,0.4614213016502994,522,nrem→dream
0.6790178151525202,0.2594319343205066,0.2365594825246511,0.5000027133652218,0.5779675233895337,0.4505958937504867,523,nrem→dream
0.6801560996146854,0.2604356506130605,0.6489502360466434,0.500002720870418,0.5789291144532618,0.5336947643196138,524,nrem→dream
0.681293884183377,0.2614452380434934,0.5921380528393944,0.5000027283573099,0.5798912575439753,0.52295423219351,525,nrem→dream
0.6824311400309131,0.262460719672327,0.40180132970719007,0.5000027358254487,0.5808539401488956,0.485509973076955,526,nrem→dream
0.6835678382080557,0.26348211827433515,0.3445156184420218,0.5000027432743854,0.581817149666418,0.47467709357304316,527,nrem→dream
0.6847039496458661,0.26450945632767386,0.5294378406338258,0.500002750703669,0.5827808734065288,0.5122869741435128,528,nrem→dream
0.6858394451575902,0.265542756002811,0.3645135022191975,0.5000027581128469,0.5837450985912409,0.4799287120167373,529,nrem→dream
0.6869742954405736,0.2665820391512551,0.5349665241023939,0.5000027655014656,0.5847098123550428,0.5146470873101463,530,nrem→dream
0.6881084710782069,0.2676273272940793,0.2794833137535409,0.5000027728690706,0.5856750017453628,0.46417937734805215,531,nrem→dream
0.6892419425419004,0.2686786416102434,0.3207982884418131,0.5000027802152053,0.5866406537230447,0.47307246130644137,532,nrem→dream
0.6903746801930869,0.2697360029247077,0.12894305064712025,0.500002787539413,0.5876067551628436,0.4353326552934343,533,nrem→dream
