trial,wave_type,rotation_angle,has_wave,wave_speed,n_nodes,n_modes,timesteps
0,0,2505.687744140625,False,0.0,961,200,1000
1,1,2440.442626953125,False,0.0,961,200,1000
2,2,2992.324951171875,True,0.8077666282653808,961,200,1000
3,3,5825.1533203125,True,0.8077666282653808,961,200,1000
4,0,3901.876708984375,False,0.0,961,200,1000
5,1,2544.275390625,False,0.0,961,200,1000
6,2,2114.826904296875,True,0.8077666282653808,961,200,1000
7,3,5026.69384765625,True,0.8077666282653808,961,200,1000
8,0,1919.289794921875,False,0.0,961,200,1000
9,1,1922.168212890625,False,0.0,961,200,1000
10,2,4927.77978515625,True,0.8077666282653808,961,200,1000
11,3,2036.7547607421875,True,0.8077666282653808,961,200,1000
12,0,3977.970458984375,False,0.0,961,200,1000
13,1,1917.202880859375,False,0.0,961,200,1000
14,2,2473.431884765625,True,0.8077666282653808,961,200,1000
15,3,3583.16455078125,True,0.8077666282653808,961,200,1000
16,0,2156.7861328125,False,0.0,961,200,1000
17,1,1999.3282470703125,False,0.0,961,200,1000
18,2,2150.655029296875,True,0.8077666282653808,961,200,1000
19,3,3477.536376953125,True,0.8077666282653808,961,200,1000
20,0,4635.30322265625,False,0.0,961,200,1000
21,1,,False,0.0,961,200,1000
22,2,2480.162109375,True,0.8077666282653808,961,200,1000
23,3,5305.39013671875,True,0.8077666282653808,961,200,1000
24,0,4681.5439453125,False,0.0,961,200,1000
25,1,2870.271240234375,False,0.0,961,200,1000
26,2,3319.802490234375,True,0.8077666282653808,961,200,1000
27,3,4210.78759765625,True,0.8077666282653808,961,200,1000
28,0,2246.703125,False,0.0,961,200,1000
29,1,,False,0.0,961,200,1000
30,2,4023.498046875,True,0.8077666282653808,961,200,1000
31,3,2519.133544921875,True,0.8077666282653808,961,200,1000
32,0,5081.61181640625,False,0.0,961,200,1000
33,1,,False,0.0,961,200,1000
34,2,1871.241455078125,True,0.8077666282653808,961,200,1000
35,3,3481.95654296875,True,0.8077666282653808,961,200,1000
36,0,4190.673828125,False,0.0,961,200,1000
37,1,3306.356689453125,False,0.0,961,200,1000
38,2,2536.4755859375,True,0.8077666282653808,961,200,1000
39,3,3997.73876953125,True,0.8077666282653808,961,200,1000
40,0,4489.54150390625,False,0.0,961,200,1000
41,1,3272.69140625,False,0.0,961,200,1000
42,2,3029.736328125,True,0.8077666282653808,961,200,1000
43,3,3906.531982421875,True,0.8077666282653808,961,200,1000
44,0,3059.654541015625,False,0.0,961,200,1000
45,1,,False,0.0,961,200,1000
46,2,1789.858154296875,True,0.8077666282653808,961,200,1000
47,3,2512.3203125,True,0.8077666282653808,961,200,1000
48,0,1779.622314453125,False,0.0,961,200,1000
49,1,3498.237548828125,False,0.0,961,200,1000
50,2,4270.26220703125,True,0.8077666282653808,961,200,1000
51,3,3671.649169921875,True,0.8077666282653808,961,200,1000
52,0,5970.81005859375,False,0.0,961,200,1000
53,1,,False,0.0,961,200,1000
54,2,2303.6494140625,True,0.8077666282653808,961,200,1000
55,3,4248.46337890625,True,0.8077666282653808,961,200,1000
56,0,1990.5374755859375,False,0.0,961,200,1000
57,1,3033.980224609375,False,0.0,961,200,1000
58,2,4675.10791015625,True,0.8077666282653808,961,200,1000
59,3,2341.34130859375,True,0.8077666282653808,961,200,1000
60,0,2975.595703125,False,0.0,961,200,1000
61,1,3920.382568359375,False,0.0,961,200,1000
62,2,1969.6348876953125,True,0.8077666282653808,961,200,1000
63,3,2211.34912109375,True,0.8077666282653808,961,200,1000
64,0,3846.785400390625,False,0.0,961,200,1000
65,1,3098.458740234375,False,0.0,961,200,1000
66,2,4377.6923828125,True,0.8077666282653808,961,200,1000
67,3,3003.939208984375,True,0.8077666282653808,961,200,1000
68,0,4821.931640625,False,0.0,961,200,1000
69,1,2369.697021484375,False,0.0,961,200,1000
70,2,4643.85888671875,True,0.8077666282653808,961,200,1000
71,3,5185.8310546875,True,0.8077666282653808,961,200,1000
72,0,2790.05908203125,False,0.0,961,200,1000
73,1,3150.853271484375,False,0.0,961,200,1000
74,2,2417.859375,True,0.8077666282653808,961,200,1000
75,3,4425.67626953125,True,0.8077666282653808,961,200,1000
76,0,2178.953857421875,False,0.0,961,200,1000
77,1,4029.8994140625,False,0.0,961,200,1000
78,2,3203.129150390625,True,0.8077666282653808,961,200,1000
79,3,4755.81591796875,True,0.8077666282653808,961,200,1000
80,0,3916.28271484375,False,0.0,961,200,1000
81,1,2887.5888671875,False,0.0,961,200,1000
82,2,2595.480712890625,True,0.8077666282653808,961,200,1000
83,3,3163.6142578125,True,0.8077666282653808,961,200,1000
84,0,3324.874267578125,False,0.0,961,200,1000
85,1,2232.37744140625,False,0.0,961,200,1000
86,2,3921.563232421875,True,0.8077666282653808,961,200,1000
87,3,6791.56591796875,True,0.8077666282653808,961,200,1000
88,0,3601.61572265625,False,0.0,961,200,1000
89,1,,False,0.0,961,200,1000
90,2,3575.939453125,True,0.8077666282653808,961,200,1000
91,3,3167.490234375,True,0.8077666282653808,961,200,1000
92,0,2251.986083984375,False,0.0,961,200,1000
93,1,,False,0.0,961,200,1000
94,2,2787.644775390625,True,0.8077666282653808,961,200,1000
95,3,2889.15771484375,True,0.8077666282653808,961,200,1000
96,0,1885.58251953125,False,0.0,961,200,1000
97,1,,False,0.0,961,200,1000
98,2,1921.4544677734375,True,0.8077666282653808,961,200,1000
99,3,5114.48486328125,True,0.8077666282653808,961,200,1000
